"","sentiment","sentiment_confidence","text","sentiment_numeric","hasEmoji","hasEmoticon","hasUrl","hasMention","hasHashtag"
"857","positive",1,"@USAirways YOU ARE THE BEST AIRWAYS  FOLLOW ME BACK  PLEASE 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏😢😢😢😢😢😢😢😢🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",1,TRUE,FALSE,FALSE,TRUE,FALSE
"858","negative",1,"@USAirways flight to Des Moines Cancelled Flightled  Unacceptable to be booked on flight on Tuesday because of work commitments  2hrs on hold",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"859","negative",0.6596,"@USAirways you can send my luggage to my house👋",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"860","positive",0.6807,"@SouthwestAir Weather keeps slowing us down  Not your fault  This is the 1st time a Southwest flight of mine was Late Flight so I can't complain :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"861","negative",1,"@AmericanAir Filled out a baggage claim over the phone last night  Check the status to discover the rep confused Arkansas for Alaska 😒",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"862","negative",1,"@united DM'd you 4 hrs ago at your request  No response to be found   just like my bag ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"863","positive",1,"@united thanks  :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"864","negative",1,"@AmericanAir VERY upset that I cannot select seats for Tuesday flight online or over the phone  Terrible customer service :(  Please help ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"865","positive",1,"@JetBlue loved the service from the staff at Newark today  Good service goes along way  I appreciate your preciation Nj ✈️Tampa 🔵🔵🔵",1,TRUE,FALSE,FALSE,TRUE,FALSE
"866","negative",0.6593,"@USAirways I submitted refund request b4 1st flight 2 days ago  Is that all I need 2 do ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"867","neutral",1,"@VirginAmerica can u help this 👸 @FreyaBevan Fund needs urgent treatment in🇺🇸2y old battling cancer could u help with flights 💗#freyasfund",0,TRUE,FALSE,FALSE,TRUE,TRUE
"868","positive",1,"@SouthwestAir give the crew of SWA 4007 a high five from this AV 8B guy for its nice XW landing into @bostonlogan  Nicely done ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"869","neutral",0.6906,"@USAirways If I know I left something on my last flight  as I literally had to run to make my connection  how can I retrieve it please ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"870","negative",0.664,"@USAirways Good info  but am already signed up for all options  None of which sound like they applied to the 'missing' emails ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"871","negative",1,"@SouthwestAir @nelsjeff  3 5 hrs  Late Flightr  no human interaction  ended up $'ing a completely new flight   so last flight out didn't sell out ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"872","negative",0.6459,"@SouthwestAir 2 1 2 hours Late Flight  but I made it to sf  Maybe you can help me get on an earlier flight on Sunday :) ",-1,FALSE,TRUE,FALSE,TRUE,FALSE
"873","positive",1,"@VirginAmerica Keep up the great work :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"874","negative",0.6421,"@USAirways look @Delta has made the right call on CHO  Please evaluate  ",-1,FALSE,FALSE,TRUE,TRUE,FALSE
"875","positive",1,"@AmericanAir Your response has been incredible  Truly amazed at the steps you have taken to enhance your customer relations  Big thank you 😄",1,TRUE,FALSE,FALSE,TRUE,FALSE
"876","negative",1,"@VirginAmerica trying to book a flight  amp  your site is down 😁",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"877","positive",1,"@united flight ua3576  gate b1  And tell ray I somehow made it on to the 736 flight out of IAH and didn't have to wait for the 917 one  :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"878","neutral",1,"@southwestair Winter Weather for Denver extended for tomorrow by chance  Even to Late Flightr in the day would be super helpful ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"879","negative",1,"@JetBlue When it's 30 mins past scheduled time w  no departure in sight a flight no longer qualifies as  on time  #updateyourwebsite #489",-1,FALSE,FALSE,FALSE,TRUE,TRUE
"880","positive",1,"@JetBlue gr8 #Mint crew on #flight 123 to #LAX they're #Mintalicious #TrueBlueLove #ShelleyandMarcRock #travel #air",1,FALSE,FALSE,FALSE,TRUE,TRUE
"881","positive",0.6608,"@united maybe on my return trip 👍",1,TRUE,FALSE,FALSE,TRUE,FALSE
"882","negative",0.6846,"@AmericanAir why would I pay $200 to reactivate my points that are only useful for certain flights that aren't even worth $200 ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"883","neutral",1,"@SouthwestAir IM NOT THO 😭😭💔💔💔💔💔💔💔",0,TRUE,FALSE,FALSE,TRUE,FALSE
"884","neutral",1,"@SouthwestAir needs to offer a college student discount so i can fly home 😭😭",0,TRUE,FALSE,FALSE,TRUE,FALSE
"885","neutral",0.6629,"@USAirways @GregWallace66 Yea  they will give you 5 cents on the dollar ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"886","negative",1,"@united gate agent at EWR   if you are disabled or in a wheel chair  it's time to board  please step  STEP UP  Lol",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"887","neutral",1,"@SouthwestAir lemme come to #DestinationDragons 😭😭😭 this university student could use a break from all these books ",0,TRUE,FALSE,FALSE,TRUE,TRUE
"888","neutral",0.6484,"@SouthwestAir give me tickets to the atlanta show and I'll roadtrip from Canada  Deal  😆",0,TRUE,FALSE,FALSE,TRUE,FALSE
"889","positive",1,"@AmericanAir   yep   they've been good  Now can you make that 1535 flight to mci wait just a tick 😃",1,TRUE,FALSE,FALSE,TRUE,FALSE
"890","positive",0.6469,"@JetBlue Yesterday on my way from EWR to FLL just after take off  :)  #wheelsup #JetBlueSoFly ",1,FALSE,TRUE,TRUE,TRUE,TRUE
"891","neutral",1,"OMGee  @JetBlue #OnFleek Why @JetBlue Why  😭😁😆😵 How many people even know what that means  lol ",0,TRUE,FALSE,FALSE,TRUE,TRUE
"892","neutral",0.6774,"@SouthwestAir Why do you have to be 18 😭",0,TRUE,FALSE,FALSE,TRUE,FALSE
"893","positive",1,"@united thanks  Everything a ok now ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"894","negative",1,"@AmericanAir @united You're both equally terrible  and I'm going to fight until I get complete satisfaction for how we were mistreated",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"895","neutral",0.6838," @JetBlue  Our fleet's on fleek  ",0,FALSE,FALSE,TRUE,TRUE,FALSE
"896","negative",0.6649,"@AmericanAir I understand  I'm feeling cranky  I called AA's bag tracker number and heard  your bag has not been located  😩",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"897","positive",1,"Yes  Thanks so much  💜 @united  @whitterbug We see you spoke with our Reservations team and they've reinstated the flight  Thanks  ^EY ",1,TRUE,FALSE,FALSE,TRUE,FALSE
"898","negative",1,"@SouthwestAir #flight #Cancelled Flightled tried to get refund but on hold  Can I get it after my flight would have departed ",-1,FALSE,FALSE,FALSE,TRUE,TRUE
"899","neutral",1,"@AmericanAir I thought all those planes were retired  #MD80",0,FALSE,FALSE,FALSE,TRUE,TRUE
"900","negative",1,"@united Just had the worst experience ever flying with you",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"901","negative",1,"@USAirways F623 DEN:P HX impressive lack of concern by 1hr+ Late Flight flight attndt wrecking havoc on customer travel #smugsmirk #norush",-1,FALSE,TRUE,FALSE,TRUE,TRUE
"902","neutral",0.6804,"@JetBlue could I get a free flight to Vegas since it's my bday😏☺️",0,TRUE,FALSE,FALSE,TRUE,FALSE
"903","negative",1,"@AmericanAir sitting on plane in Columbus  supposed to leave an hour ago  Now the mechanic can't find a tool to service the shock absorber ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"904","negative",0.674,"@JetBlue It's not ideal  but it's okay  Better Late Flight than never  :) ",-1,FALSE,TRUE,FALSE,TRUE,FALSE
"905","negative",1,"@USAirways they have all of this at hotels  Still don't have my work folder or business casual clothes  #worst ",-1,FALSE,FALSE,TRUE,TRUE,TRUE
"906","negative",1,"@SouthwestAir I have had 4 flights Cancelled Flightled through yall  Im sick of it 😠😠",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"907","negative",1,"@USAirways  not just this trip  been a few  Ur saving grace is ur cheaper flights  Now willing to pay more 4 bttr service on bttr airlines ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"908","positive",1,"@united thnx ^LO :-) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"909","neutral",1,"@SouthwestAir question all  When will I receive my yearly bonus point accumulation  I think it's around now but not sure  Thanks  :) ",0,FALSE,TRUE,FALSE,TRUE,FALSE
"910","neutral",1,"@united what's with the layover in Canada from the UA125  Is that scheduled ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"911","neutral",1,"@united DM'ed you",0,FALSE,FALSE,FALSE,TRUE,FALSE
"912","negative",1,"@AmericanAir please fix your inventory system  Plat upgraded then bumped DOWN after boarding  FA said they made a mistake  AA45 3A➡️8C 😕",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"913","positive",1,"@JetBlue beautiful ride  Thanks again:) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"914","positive",0.6658,"@VirginAmerica happy to spend the day together  Let's do this ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"915","neutral",1," @JetBlue  Our fleet's on fleek  ",0,TRUE,FALSE,TRUE,TRUE,FALSE
"916","negative",1,"@SouthwestAir looks like you are up and running for the day  Still can't get through on the phone  Can you follow so I can dm you my info",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"917","negative",0.6629,"@AmericanAir can I get home before 12 or no ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"918","neutral",1,"His name is Enzo 😊 RT @JetBlue   @Setorii Well hello there pooch  What's your name  #dog ",0,TRUE,FALSE,TRUE,TRUE,TRUE
"919","positive",0.6744,"@SouthwestAir The Fact That U See Black History Month 12 Months A Year Is Honorable  We WILL BE An Economic Base For Corp  Like U In Future ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"920","negative",0.6715,"@USAirways will do  maybe the pre purchase meal email is because the flight is 9 min short of 3 hours  so I guess there are none offered",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"921","negative",1,"@USAirways screwed me up big  1st flight 1hr Late Flight  Made it to 2nd flight  CSM daryl wouldn't let me on the plane because we were  1 4 ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"922","positive",1,"@united Kurt and the crew on UA1745 were amazing today  They made my son's birthday with their kindness  Hope to fly with them again soon ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"923","negative",1,"@JetBlue there were seats but after waiting on hold for 20 minutes they were gone now she has to stay another night in charleston very pricy",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"924","positive",1,"@USAirways YOU ARE THE BEST  YOU ARE AMAZING  FOLLOW ME PLEASE;) 🙏🙏🙏",1,TRUE,TRUE,FALSE,TRUE,FALSE
"925","positive",1,"@SouthwestAir got mine  Just in time for the wife and my 15th anniversary ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"926","negative",0.6748,"@AmericanAir emailed AAdvantage for status match   still waiting  Can't wait to move from @united but help me out here :) ",-1,FALSE,TRUE,FALSE,TRUE,FALSE
"927","positive",0.6803,"@VirginAmerica I don t use Passbook =  I still love you though  lt 3 :)  I ll just use my email in the future ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"928","neutral",0.6654,"@AmericanAir Yes  thanks I found those  didn't see the gray tab at first :) ",0,FALSE,TRUE,FALSE,TRUE,FALSE
"929","positive",1,"@SouthwestAir oh no worries  Just have never seen that before until today  I mean it is a great card 😀",1,TRUE,FALSE,FALSE,TRUE,FALSE
"930","negative",1,"@AmericanAir already spoke to that line  unwilling to help   really poor support #hitawall",-1,FALSE,FALSE,FALSE,TRUE,TRUE
"931","positive",0.6669,"@SouthwestAir @taylormdowns We share that value in common  :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"932","negative",1,"@SouthwestAir here we go again  Delayed in Chicago why offer the 630 flight if you never intend to fly it",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"933","positive",1,"@united wins top marks for customer service via Twitter  They turned a poor experience into a positive  Many thanks for the effort  👍",1,TRUE,FALSE,FALSE,TRUE,FALSE
"934","negative",1,"@united or I'm sure her business will go else where for airline travel  Her name is Kathryn Sotelo",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"935","negative",1,"@usairways would it kill you to let me put my tsaprecheck number on my reservation ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"936","neutral",1,"@JetBlue how do I get a copy of my last flight showing original time and delay  I need it for work  Thanks ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"937","negative",0.7259,"@SouthwestAir it's not letting me DM you  ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"938","neutral",1,"@AmericanAir she doesn't have Twitter ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"939","negative",1,"@JetBlue luggage fees  won't b flying JB again  at least #AA gives platinum pass 2 bags  tired of overchging bg herded like cattle2slaughter",-1,FALSE,FALSE,FALSE,TRUE,TRUE
"940","neutral",0.6699,"@JetBlue no one yet but some  fl 8162",0,FALSE,FALSE,FALSE,TRUE,FALSE
"941","positive",1,"@JetBlue thank you 😊 standing in line now ",1,TRUE,FALSE,FALSE,TRUE,FALSE
"942","negative",1," @VirginAmerica does that mean you don't have a policy for destroyed luggage ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"943","negative",1,"@AmericanAir just Cancelled Flightled my 7 am flight tomorrow with out informing me at all today  then booked one in 2 days  and no customer service",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"944","negative",0.6578,"@united my friend lost luggage on flight 1547  What to do ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"945","positive",0.6556,"@JetBlue Still love you guys  But get me to Vegas already  ☀️🌴✈️🍸🎲",1,TRUE,FALSE,FALSE,TRUE,FALSE
"946","neutral",1,"👉🚪RT @JetBlue  Our fleet's on fleek  ",0,TRUE,FALSE,TRUE,TRUE,FALSE
"947","negative",1,"@united I have proof that my situation now is due to company mistake",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"948","positive",1,"@SouthwestAir I got it added thank you  :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"949","neutral",0.6651,"@united can I get your service desk # at IAD ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"950","positive",1,"@JetBlue Exciting times ahead  😁🎉",1,TRUE,FALSE,FALSE,TRUE,FALSE
"951","positive",0.6724,"@VirginAmerica omg omg😍😍 nonstop Dallas to Austin on virgin✨😱✈️",1,TRUE,FALSE,FALSE,TRUE,FALSE
"952","neutral",1,"@united Do you mean  fortunately  I don't want my flight to be affected  😉",0,TRUE,FALSE,FALSE,TRUE,FALSE
"953","neutral",0.3511,"@SouthwestAir Do you promise to not unfollow me  😉",0,TRUE,FALSE,FALSE,TRUE,FALSE
"954","positive",0.6701,"@USAirways Thanks guys  Got hold of someone  Really awesome service I appreciate it :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"955","neutral",1," @JetBlue  Our fleet's on fleek  ",0,TRUE,FALSE,TRUE,TRUE,FALSE
"956","negative",0.662,"@JetBlue why won't the site let me book tickets for nov for jfk to kin ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"957","negative",1,"@USAirways F623 DEN:P HX  Serious display of poor customer service exhibited by flight crew today  #newamericanairline #cheapslogannotmotto",-1,FALSE,TRUE,FALSE,TRUE,TRUE
"958","neutral",0.6591,"😒  @JetBlue  Our fleet's on fleek  ",0,TRUE,FALSE,TRUE,TRUE,FALSE
"959","negative",0.6875,"@USAirways @nburnside26 Well if you really didn't like them then she would be on an airplane  #FIOUSAirways 💁",-1,TRUE,FALSE,FALSE,TRUE,TRUE
"960","negative",1,"@USAirways flight missed due to mech issue  No food voucher  transported to different airport  no rental reimbursement 😡",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"961","negative",1," @USAirways  @TMadCLE We don't like to hear this  We're sorry that it's taking so long to get through  Stop sending generic responses",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"962","negative",0.6591,"@JetBlue last week I bought a plane ticket round trip to FL  amp  just 4 fun I look at the price of them today and they went down  #nothappy",-1,FALSE,FALSE,FALSE,TRUE,TRUE
"963","negative",1,"@JetBlue why don't YOU tell them to update the boards ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"964","negative",0.6669,"@USAirways is the absolute worst airline  13 women were inconvenienced due to maintenance issues  Stuck all over  no care given ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"965","negative",1,"@united is the worst  Worst reservation policies  Worst costumer service  Worst worst worst  Congrats  @Delta you're not that bad ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"966","positive",0.6755," @united  @BattierCCIpuppy Your puppy is so cute  We look forward to having both of you on board  Thanks for the high five  ^EY  👏👏",1,TRUE,FALSE,FALSE,TRUE,FALSE
"967","negative",1,"@united I need help with a missing bag ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"968","positive",0.6436,"@united oh  the Wi Fi router is on top of the fuselage  ;) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"969","positive",0.6395,"@SouthwestAir is really stepping up their  service 🐩 ",1,TRUE,FALSE,TRUE,TRUE,FALSE
"970","negative",1,"@jetblue are going to let Fl382 into a gate in BOS any time soon  We're just sittin' here on the tarmac waiting ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"971","positive",1,"@SouthwestAir in flight wifi + @TMobile wifi calling makes for the best combination  Who doesn't love texting 40 000 feet in the air :D ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"972","negative",0.3603,"@united all 4 of us are on standby in Houston tomorrow for flights to Calgary  If you could get us on one or two of those that would help",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"973","positive",1,"@united They held the plane  Made it ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"974","negative",0.691,"@SouthwestAir it'd be nice if I could get an answer  even a simple  no  would do  I just want to know  :) ",-1,FALSE,TRUE,FALSE,TRUE,FALSE
